active_shared_id,active_ingredient_label_en,country_count,jurisdiction,product_count,registration_use_count,crop_count,target_count,formulation_count,crop_examples,target_examples,formulation_examples
CHEBI:40909,AZOXYSTROBIN,9,AU,148,148,98,184,7,"ADZUKI BEANS, MUNG BEANS AND NAVY BEANS | ALMOND | ANISE MYRTLE | AVOCADO | AVOCADO PLANTATION | BARLEY | BARLEY - SEE LABEL | BEAN | BRASSICA LEAFY VEGETABLES | BRASSICA LEAFY VEGETABLES - SEE LABEL | BRASSICA VEGETABLES | BROAD BEAN | BULB VEGETABLE | CANE BERRY FRUIT | CANOLA | CARROT | CARROT - REFER TO LABEL | CEREAL RYE | CHICKPEA | CHRYSANTHEMUM OR TANACETUM | CITRUS | COTTON | CUCURBIT | CUCURBITS - FIELD | CUT FLOWER",ALTERNARIA FRUIT ROT | ALTERNARIA LATE BLIGHT | ALTERNARIA LEAF BLIGHT OR SPOT BLIGHT | ALTERNARIA LEAF SPOT - A. ZINNIAE | ALTERNARIA LEAF SPOT - ALTERNARIA SPP. | ALTERNARIA LEAF SPOT - SUPPRESSION - ALTERNARIA SPP. | ALTERNARIA LEAF SPOT - SUPPRESSION - SCLEROTIUM CEPIVORUM | ALTERNARIA ROT | ALTERNATA SPOT | ANTHRACNOSE | ANTHRACNOSE - COLLETOTRICHUM GRAMINICOLA | ANTHRACNOSE - M. PANATTONIANUM | ANTHRACNOSE ON OLIVES | ANTHRACNOSE ON VINES/RUBUS SPP. | ASCOCHYTA BLIGHT | ASCOCHYTA BLIGHT - ASCOCHYTA LENTIS | ASCOCHYTA BLIGHT - ASCOCHYTA RABIEI | ASCOCHYTA BLIGHT OR BLACK STEM ON PEA | BARLEY LEAF SCALD | BASE ROT - RHIZOCTONIA SOLANI | BEAN OR BROAD BEAN RUST- U. VICIAE-FABAE | BLACK HELMINTHOSPORIUM | BLACK ROT | BLACK SPOT | BLACK SPOT - COLLETOTRICHUM ACUTATUM,DISPERSIBLE CONCENTRATE | EMULSIFIABLE CONCENTRATE | POWDER FOR DRY SEED TREATMENT | SUSPENSION CONCENTRATE | SUSPOEMULSION | Suspension concentrates for seed treatment (FS) | WATER DISPERSIBLE GRANULE
CHEBI:40909,Azoxystrobin,9,KR,58,7965,62,5,4,Allium tuberosum | Arachis hypogaea | Brassica juncea | Brassica napus | Camellia sinensis | Capsicum annuum | Carthamus tinctorius | Chrysanthemum coronarium | Daucus carota | Diospyros kaki | Helianthus annuus | Ipomoea aquatica | Job's tears | Kalanchoe | Lactuca indica | Lagenaria siceraria | Lycium chinense | Malva verticillata | Momordica charantia | Panax | Panicum miliaceum | Perilla frutescens | Platycodon grandiflorum | Prunus armeniaca | Pteridium aquilinum,downy mildews | powdery mildews | rusts | scabs | spots,미탁제 | 수화제 | 액상수화제 | 입상수화제
CHEBI:40909,Azoxystrobin,9,JP,21,629,27,9,4,Asparagus officinalis | Brassica oleracea var. italica | Eustoma grandiflorum | Hylocereus undatus | Malpighia glabra | bananas | basil | cabbages | celery | endives | green onions | guavas | hops | lawn grasses | lettuces | mangoes | muskmelons | nectarines | okras | olives | oysters | parsley | passion fruits | sweet peppers | tea,Aphididae | Cnaphalocrocis medinalis | Heteroptera | Leguminivora glycinivorella | Nephotettix cincticeps | Spodoptera litura | early blight (Alternaria) | root rots | rusts,水和剤 | 粉剤 | 粉粒剤 | 粒剤
CHEBI:40909,Azoxystrobin,9,NL,19,535,0,0,0,,,
CHEBI:40909,Azoxystrobin,9,US,297,297,3996,770,13,ABELIA (CONTAINERIZED) | ABELIA (FOLIAR TREATMENT) | ABELIA (GREENHOUSE-FOLIAR TREATMENT) | ABELIA (INTERIOR PLANTSCAPES) | ABELIA (NURSERY) | ABELIA (SOIL TREATMENT) | ACEROLA (FOLIAR TREATMENT) | ACEROLA (NONBEARING) | ACEROLA (SOIL TREATMENT) | ACORN SQUASH (SOIL TREATMENT) | ADHESIVES | ADHESIVES (JOINT CEMENTS) | ADHESIVES (SYNTHETIC) | ADZUKI BEANS (BAIT APPLICATION) | ADZUKI BEANS (FOLIAR TREATMENT) | ADZUKI BEANS (SOIL TREATMENT) | ADZUKI BEANS (WATER TREATMENT) | AERIAL APPLICATION | AERIAL APPLICATION (FIXED WING) | AERIAL APPLICATION (ROTARY AIRCRAFT) | AFRICAN IRIS (FOLIAR TREATMENT) | AFRICAN IRIS (WATER TREATMENT) | AGERATUM (CONTAINERIZED) | AGERATUM (FOLIAR TREATMENT) | AGERATUM (NURSERY),AERIAL BLIGHT (RHIZOCTONIA) | ALGAE | ALTERNARIA | ALTERNARIA BLIGHT | ALTERNARIA FRUIT SPOT | ALTERNARIA LEAF AND FRUIT SPOT | ALTERNARIA ROT/BLACK MOLD OF TOMATO (A.TENUIS) | ALTERNARIA SPOT | ALTERNARIA SPP. | ANGULAR LEAF SPOT | ANTHRACNOSE | ANTHRACNOSE (COLLETOTRICHUM GLOEOSPORIOIDES) | ANTHRACNOSE (COLLETOTRICUM) | ANTHRACNOSE (ELSINOE) | ANTHRACNOSE (GLOEOSPORIUM) | ANTHRACNOSE (GLOEOSPORIUM/GLOMERELLA) | ANTHRACNOSE (GLOMERELLA CINGULATA) | ANTHRACNOSE (GLOMERELLA) | ANTHRACNOSE (GLOMERELLA/COLLETOTRICHUM) | ANTHRACNOSE (GNOMONIA) | ANTHRACNOSE FRUIT ROT | ANTHRACNOSE LEAF BLIGHT | ANTHRACNOSE OF BEAN (COLLECTOTRICHUM LINDEMUTHIANUM) | ANTHRACNOSE OF COTTON (GLOMERELLA GOSSYPII) | ANTHRACNOSE OF CUCURBITS (COLLETOTRICHUM LAGENARIUM),Dust | Emulsifiable Concentrate | Emulsifiable Concentrate | Flowable Concentrate | Flowable Concentrate | Formulation Intermediate | Granular | Ready-to-Use Solution | Soluble Concentrate | Soluble Concentrate | Flowable Concentrate | Soluble Concentrate | Technical Chemical | Technical Chemical | Water Dispersible Granule | Wettable Powder
CHEBI:34608,CAPTAN,9,TW,65,143,1,0,1,sugar cane,,WP 可溼性粉劑
CHEBI:34608,CAPTAN,9,NZ,13,117,0,0,1,,,Fungicide
CHEBI:34608,CAPTAN,9,AU,39,39,14,46,2,ALMOND | APPLE | APPLE CROP = APPLE ORCHARD | GRAPE | ORNAMENTAL SEEDLING | PEANUT SEED | PEAR | PISTACHIO | ROSE | STONE FRUIT | STONE FRUIT (SEE LABEL FOR EXCEPTIONS) | STRAWBERRY | TOBACCO SEEDLING | TURF,ANTHRACNOSE - COLLETOTRICHUM ACUTATUM | ANTHRACNOSE - COLLETOTRICHUM SPP. | ANTHRACNOSE ON VINES/RUBUS SPP. | BLACK SPOT | BLACK SPOT - COLLETOTRICHUM ACUTATUM | BLACK SPOT - VENTURIA SPP. | BLACK SPOT ON APPLES | BLACK SPOT ON GRAPES - ELSINOE AMPELINA | BLACK SPOT ON PEARS | BLACK SPOT ON ROSE | BLACK SPOT ON ROSE - DIPLOCARPON ROSAE | BLACK SPOT/SCAB IN APPLE/PEAR | BLOSSOM BLIGHT - MONILINIA LAXA | BLOSSOM BLIGHT - SCLEROTINIA FRUCTICOLA | BLOSSOM BLIGHT - SCLEROTINIA LAXA | BLOSSOM BLIGHT - SCLEROTINIA SPP. | BROWN PATCH | BROWN PATCH - RHIZOCTONIA SOLANI | BROWN ROT | BROWN ROT - SCLEROTINIA SPP. | DAMPING OFF | DAMPING OFF - PHYTOPHTHORA SPP. | DAMPING OFF - PYTHIUM ULTIMUM | DAMPING OFF FUNGI | DOWNY MILDEW,DUST | WATER DISPERSIBLE GRANULE
CHEBI:81841,CYAZOFAMID,9,TW,23,725,14,1,1,Apium graveolens | Chrysanthemum coronarium | Lycium chinense | cantaloupes | chillies | grapes | guavas | okras | pepino | rice | strawberries | sweet peppers | tomatoes | watermelons,blight,SC 水懸劑
CHEBI:81841,CYAZOFAMID,9,AU,9,9,10,9,1,BASIL (FIELD AND PROTECTED CROPS) | BRASSICA LEAFY VEGETABLES | BRASSICA LEAFY VEGETABLES - SEE LABEL | BROCCOLI | NURSERY STOCK - NON-FOOD BEARING | POPPY (P.SOMNIFERUM) | POTATO | SPINACH | SPINACH AND SILVERBEET (FIELD GROWN) | TURF,DOWNY MILDEW | DOWNY MILDEW - PERONOSPORA SOMNIFERI | DOWNY MILDEW - PERONOSPORA SPP. | LATE BLIGHT OR IRISH BLIGHT | PYTHIUM LEAF BLIGHT | PYTHIUM ROOT DYSFUCTION | PYTHIUM SPP. | TOP AND ROOT ROT | WHITE BLISTER,SUSPENSION CONCENTRATE
CHEBI:81797,CYFLUFENAMID,9,AU,3,3,4,1,1,CUCURBIT | GRAPEVINE | STRAWBERRY (SEE LABEL) | STRAWBERRY RUNNERS AND PLUG PLANTS,POWDERY MILDEW,EMULSION - OIL IN WATER
CHEBI:81797,CYFLUFENAMID,9,TW,1,1,0,0,0,,,
CHEBI:4042,CYPERMETHRIN,9,TW,146,7286,7,0,5,Apium graveolens | Basella alba | Helianthus annuus | Sesamum indicum | okras | strawberries | taro,,EC 乳劑 | EW 水基乳劑 | ME 微乳劑 | RB 餌劑 | WP 可溼性粉劑
CHEBI:4042,CYPERMETHRIN,9,AU,123,123,85,92,10,AGRICULTURAL BUILDINGS | BARLEY | BARLEY - SEED | BARRIER SPRAYING | BOOKCASE | BROCCOLI | BRUSSELS SPROUTS | BUSH TOMATO | CABBAGE | CANOLA | CARPET | CATTLE | CAULIFLOWER | CEREAL CROP | CEREAL CROP - PRIOR TO SOWING | CEREALS | CHICKPEA | CHINESE CABBAGE | CLOTHING STORAGE AREA | COTTON | CUPBOARD | DEER | DISEASE OUTBREAK PROGRAM | DOG | DOG - FARM DOG,ANT | ARMYWORM - MYTHIMNA SPP. | ARMYWORM - PERSECTANIA SPP. | BARLEY LEAF SCALD | BED BUG | BITING MIDGE | BLUE OAT OR PEA MITE | BUFFALO FLY | BUNT | BUSH TICK | CABBAGE MOTH | CABBAGE WHITE BUTTERFLY | CARPET BEETLE | CATTLE BITING LOUSE | CATTLE TICK | CEREAL BUNT | CLOTHES MOTH | CLUSTER CATERPILLAR | COCKROACH | COCKROACH - EGG | COMMON ARMYWORM | COMMON ARMYWORM - MYTHIMNA CONVECTA | CORN EARWORM | COTTON BUDWORM OR BOLLWORM | COTTON LOOPER,AEROSOL | EMULSIFIABLE CONCENTRATE | LIQUID | MICRO EMULSION | POWDER | SUSPENSION CONCENTRATE | Suspension concentrates for seed treatment (FS) | TOPICAL SOLUTION/SUSPENSION | ULTRA LOW VOLUME | WETTABLE POWDER
CHEBI:4042,CYPERMETHRIN,9,NZ,4,40,0,0,2,,,Ectoparasiticide | Insecticide
CHEBI:34608,Captan,9,JP,18,885,17,7,1,Anthurium andraeanum | Cosmos bipinnatus | Tulipa | blueberries | feed crops | green onions | lawn grasses | lettuces | mangoes | muskmelons | okras | oysters | pineapples | quinces | sweet peppers | tomatoes | vegetables,Algae | Bryophyta | footrot (plant) | leaf curls | root rots | rusts | shot holes,水和剤
CHEBI:34608,Captan,9,NL,13,429,0,0,0,,,
CHEBI:34608,Captan,9,KR,13,191,17,3,3,Capsicum annuum | Daucus carota | Diospyros kaki | Panax | barley | buckwheat | common beans | cowpeas | garlic | grapevines | oats | onions | potatoes | strawberries | tomatoes | watermelons | wheat,downy mildews | scabs | spots,수화제 | 입상수화제 | 정제상수화제
CHEBI:34608,Captan,9,US,53,53,229,161,6,AERIAL APPLICATION | AERIAL APPLICATION (FIXED WING) | AERIAL APPLICATION (ROTARY AIRCRAFT) | ALFALFA (SEED TREATMENT) | ALMONDS (DELAYED DORMANT APPLICATION) | ALMONDS (FOLIAR TREATMENT) | ALMONDS (POPCORN STAGE APPLICATION) | APPLES (DELAYED DORMANT APPLICATION) | APPLES (DIP TREATMENT) | APPLES (FOLIAR TREATMENT) | APPLES (POSTHARVEST APPLICATION TO NON-STORED COMMODITY) | APPLES (POSTHARVEST APPLICATION TO PLANTS) | APRICOTS (DELAYED DORMANT APPLICATION) | APRICOTS (FOLIAR TREATMENT) | ASPARAGUS BEANS (SEED TREATMENT) | AZALEA (CUTTINGS) | AZALEA (CUTTINGS) (DIP TREATMENT) | AZALEA (DELAYED DORMANT APPLICATION) | AZALEA (DIP TREATMENT) | AZALEA (FOLIAR TREATMENT) | AZALEA (SOIL TREATMENT) | BARLEY (SEED TREATMENT) | BEANS (ADZUKI) (SEED TREATMENT) | BEANS (BROAD) (SEED TREATMENT) | BEANS (DRY) (SEED TREATMENT),ALTERNARIA LEAF AND FRUIT SPOT | ALTERNARIA SPOT | ANTHRACNOSE | ANTHRACNOSE (COLLETOTRICUM) | ANTHRACNOSE (GLOEOSPORIUM) | ANTHRACNOSE FRUIT ROT | APHIDS | APPLE SCAB (VENTURIA INAEQUAILIS) | BEAN LEAF BEETLE | BERRY ROT | BERRY ROT (ALTERNARIA) | BIRD CHERRY-OAT APHID | BITTER ROT (COLLETOTRICHUM) | BITTER ROT (GLOMERELLA CINGULATA) | BITTER ROT (GLOMERELLA) | BLACK POX (HELMINTHOSPORIUM) | BLACK ROT | BLACK ROT (PHYSALOSPORA) | BLACK ROT OF GRAPES (GUIGNARDIA BIDWELLII) | BLACK ROT/FROGEYE LEAF SPOT (PHYSALOSPORA OBTUSA) | BLACK SPOT | BLACK SPOT OF ROSE (DIPLOCARPON ROSAE) | BLOSSOM & TWIG BLIGHT | BLOSSOM & TWIG BLIGHT (MONILINIA) | BLOSSOM BLIGHT,Dust | Flowable Concentrate | Soluble Concentrate | Technical Chemical | Water Dispersible Granule | Wettable Powder
CHEBI:81841,Cyazofamid,9,KR,13,892,35,2,1,Allium tuberosum | Brassica juncea | Brussels sprouts | Capsicum annuum | Carthamus tinctorius | Chrysanthemum coronarium | Lagenaria siceraria | Limonium | Lycium chinense | Panax | Perilla frutescens | Setaria italica | blueberries | branches | cabbages | cauliflowers | cucumbers | ginger | grapevines | kales | kohlrabi | lettuces | mangoes | muskmelons | onions,downy mildews | root rots,액상수화제
CHEBI:81841,Cyazofamid,9,US,22,22,577,53,4,ADZUKI BEANS (FOLIAR TREATMENT) | AERIAL APPLICATION | AMARANTHUS (FOLIAR TREATMENT) | AMARANTHUS (SOIL TREATMENT) | ANGELICA (FOLIAR TREATMENT) | APARTMENTS (OUTDOOR) | ARRACACHA (FLOLIAR TREATMENT) | ARRACACHA (SOIL TREATMENT) | ARRACACIA (FOLIAR TREATMENT) | ARRACACIA (SOIL TREATMENT) | ARROWROOT (FOLIAR TREATMENT) | ARROWROOT (SOIL TREATMENT) | ARRUGULA (FOLIAR TREATMENT) | ARRUGULA (SOIL TREATMENT) | ARRUGULA (WATER TREATMENT) | ARTICHOKES (FOLIAR TREATMENT) | ARTICHOKES (SOIL TREATMENT) | ASPARAGUS BEANS (FOLIAR TREATMENT) | ASPARAGUS BEANS (WATER TREATMENT) | BAHIAGRASS (FOLIAR TREATMENT) | BAHIAGRASS (ORNAMENTAL TURF) (FOLIAR TREATMENT) | BALM (FOLIAR TREATMENT) | BALM (GREENHOUSE-FOLIAR TREATMENT) | BALM (GREENHOUSE-WATER TREATMENT) | BALM (WATER TREATMENT),ANTHRACNOSE | BROWN PATCH (RHIZOCTONIA) | CAVITY SPOT | CLUB ROOT (PLASMODIOPHORA) | COTTONY LEAK (PYTHIUM) | CROWN ROT (PHYTOPHTHORA) | CROWN ROT (PYTHIUM) | DAMPING-OFF | DAMPING-OFF (PYTHIUM) | DIEBACK | DOWNY MILDEW | DOWNY MILDEW (BREMIA LACTUCAE) | DOWNY MILDEW (PERONOSPORA) | DOWNY MILDEW (PLASMOPARA) | DOWNY MILDEW (PSEUDOPERONOSPORA) | DOWNY MILDEW OF BEAN (PHYTOPHTHORA PHASEOLI) | DOWNY MILDEW OF CUCURBITS (PSEUDOPERONOSPORA CUBENSIS) | DOWNY MILDEW OF GRAPE (PLASMOPARA VITICOLA) | DOWNY MILDEW OF HOPS (PSEUDOPERONOSPORA HUMULI) | DOWNY MILDEW OF ONIONS (PERONOSPORA DESTRUCTOR) | FAIRY RING | FOLIAGE BLIGHTS | GRAY LEAF SPOT | LARGE PATCH (RHIZOCTONIA) | LATE BLIGHT (PHYTOPHTHORA),Emulsifiable Concentrate | Flowable Concentrate | Soluble Concentrate | Technical Chemical
CHEBI:81841,Cyazofamid,9,NZ,2,18,0,0,1,,,Fungicide
CHEBI:81797,Cyflufenamid,9,JP,4,48,5,0,2,muskmelons | oysters | stone fruits | sweet peppers | tomatoes,,くん煙剤 | 水和剤
CHEBI:81797,Cyflufenamid,9,NL,5,45,0,0,0,,,
CHEBI:81797,Cyflufenamid,9,NZ,1,9,0,0,1,,,Fungicide
CHEBI:81797,Cyflufenamid,9,US,5,5,171,2,2,ABELIA (FOLIAR TREATMENT) | ACHILLEA (FOLIAR TREATMENT) | ACHILLEA (NURSERY) | AERIAL APPLICATION | AERIAL APPLICATION (FIXED WING) | AERIAL APPLICATION (ROTARY AIRCRAFT) | AGERATUM (FOLIAR TREATMENT) | AGERATUM (NURSERY) | APPLES (FOLIAR TREATMENT) | ASTER (FOLIAR TREATMENT) | ASTER (NURSERY) | AZALEA (FOLIAR TREATMENT) | AZALEA (NURSERY STOCK) | BARBERRY (FOLIAR TREATMENT) | BARBERRY (NURSERY) | BEGONIA (FOLIAR TREATMENT) | BEGONIA (NURSERY) | BELLFLOWER (FOLIAR TREATMENT) | BELLFLOWER (NURSERY) | BITTERSWEET (FOLIAR TREATMENT) | BITTERSWEET (NURSERY STOCK) | BLUEBERRIES (LOW BUSH) (FOLIAR TREATMENT) | BUCKEYE (FOLIAR TREATMENT) | BUCKEYE (NURSERY) | BUTTONBUSH (FOLIAR TREATMENT),NO PEST | POWDERY MILDEW,Emulsifiable Concentrate | Technical Chemical
CHEBI:4042,Cypermethrin,9,JP,8,826,11,21,2,Asparagus officinalis | Dianthus caryophyllus | basil | cabbages | lettuces | muskmelons | nectarines | oysters | sweet peppers | tea | tomatoes,Acanthoscelides obtectus | Agromyzidae | Aleyrodidae | Aphididae | Drosophilidae | Dryocosmus kuriphilus | Epilachna varivestis | Helicoverpa armigera | Heteroptera | Hyphantria cunea | Leguminivora glycinivorella | Mythimna separata | Ostrinia furnacalis | Phyllocnistis citrella | Phyllonorycter ringoniella | Plutella xylostella | Scirtothrips dorsalis | Spodoptera exigua | Spodoptera litura | Trialeurodes vaporariorum | Tribolium castaneum,乳剤 | 水和剤
CHEBI:4042,Cypermethrin,9,KR,10,380,12,1,1,Brassica juncea | Brassica napus | Helianthus annuus | Lycium chinense | Panax | cabbages | cauliflowers | kales | kohlrabi | sweet cherries | tobacco | turnips,Pieris rapae,유제
CHEBI:4042,Cypermethrin,9,US,113,113,448,381,8,ACORN SQUASH (SOIL TREATMENT) | AERIAL APPLICATION | AIRCRAFT (FEED/FOOD-EMPTY) | AIRCRAFT (FEED/FOOD-EMPTY) (RESIDUAL GENERAL TREATMENT) | AIRCRAFT (NON FEED/FOOD) | AIRCRAFT (NONFEED/NONFOOD) (NON-RESIDUAL CONTACT TREATMENT) | AIRCRAFT (NONFEED/NONFOOD) (RESIDUAL GENERAL TREATMENT) | ANIMAL LIVING QUARTERS | ANT DENS/HILLS/MOUNDS (ALL OR UNSPECIFIED) | ANT DENS/HILLS/MOUNDS (SOIL TREATMENT) | ANT HILLS | APARTMENT BUILDINGS (INDOOR) | APARTMENTS (INDOOR) | APARTMENTS (OUTDOOR) | ARTICHOKES (SOIL TREATMENT) | AWNINGS | BAKERIES | BARNS (INDOOR) | BARNS (OUTDOOR) | BARNS (WOOD) (SOIL CONTACT NONFUMIGATION TREATMENT) | BARRIER STRIPS | BASEBOARDS | BASEMENTS | BATHROOMS | BATHROOMS/LAVATORIES (INDOOR),ACROBAT ANTS | ADELGIDS | AEDES MOSQUITO | ALDER | ALFALFA CATERPILLAR | ALFALFA LOOPER | ALLEGHENY MOUND ANT | AMBROSIA BEETLES | AMERICAN COCKROACH | AMERICAN DOG TICK | AMERICAN PLUM BORER | AMERICAN ROACH | ANNUAL BLUEGRASS WEEVILS | ANOBIID BEETLES | ANOPHELES MOSQUITOES (ADULT) | ANTS | APHIDS | APPLE APHID | APPLE MAGGOT | ARGENTINE ANT | ARMYWORM | ARTICHOKE PLUME MOTH | ASIAN COCKROACH | ASIAN LADY BEETLES | ASIAN LADY BETTLES (EGGS),Emulsifiable Concentrate | Formulation Intermediate | Impregnated Materials | Pressurized Liquid | Ready-to-Use Solution | Soluble Concentrate | Technical Chemical | Water Soluble Packaging
CHEBI:4042,Cypermethrin,9,NL,4,24,0,0,0,,,
CHEBI:4388,DELTAMETHRIN,9,TW,146,15841,25,2,6,Annona squamosa | Apium graveolens | Brassica juncea | Chrysanthemum morifolium | Ipomoea aquatica | Manilkara zapota | Theobroma cacao | bananas | coffee | eggplants | grapes | guavas | kaki | litchis | maize | okras | rice | sorghum grain | spinach | strawberries | sugar beet | taro | tea | tomatoes | vegetables,Naranga aenescens | Plutella xylostella,DP 粉劑 | EC 乳劑 | EW 水基乳劑 | PB 套袋 | SC 水懸劑 | TB 片劑
CHEBI:4388,DELTAMETHRIN,9,AU,101,101,124,107,11,AGRICULTURAL BUILDINGS | ANIMAL HOUSING | BARRACKS | BERRY VEGETABLE | BRASSICA SPP. OR COLE CROP | BROCCOLI | BRUSSELS SPROUTS | BUILDING | BUILDING CONSTRUCTION | BUILDINGS - AROUND | CABBAGE | CANOLA | CANOLA OILSEED CROP | CANTEEN AND/OR BAKERY AND/OR RESTAURANT | CAPE GOOSEBERRY | CATTLE | CATTLE - BEEF | CAULIFLOWER | CEREAL CROP | CEREALS | CHICKPEA | COLE CROPS - SEE LABEL | COMMERCIAL AREA - GENERAL | COMMERCIAL BUILDING UNDER CONSTRUCTION | COMMERCIAL BUILDING/STRUCTURE - EXTERNAL,ANT | ANTS | AUGER BEETLE | BARK EATING WEEVIL | BED BUG | BED BUG EGGS | BEE | BIRD MITE | BITING MIDGE | BLOWFLY ADULT - CHRYSOMYA SPP. | BLOWFLY ADULT - LUCILIA SPP. | BROWN DOG TICK | BUFFALO FLY | BUFFALO FLY - PYRETHROID RESISTANT | CABBAGE CENTER GRUB | CABBAGE MOTH | CABBAGE WHITE BUTTERFLY | CARPET BEETLE | CATTLE BITING LOUSE | CATTLE TICK | CATTLE TICK - SEE LABEL RESISTANT STRAIN | CLOTHES MOTH | COCKROACH | COCKROACHES | COMMON ARMYWORM - MYTHIMNA CONVECTA,"AEROSOL | COLLAR, MEDALION | EMULSIFIABLE CONCENTRATE | EMULSION - OIL IN WATER | LAMINATED BLANKET | OTHER LIQUIDS TO BE APPLIED UNDILUTED | SMOKE GENERATOR (FUMIGANT INSECT OR FUNGICIDE) | SUSPENSION CONCENTRATE | SUSPOEMULSION | TOPICAL SOLUTION/SUSPENSION | WATER DISPERSIBLE GRANULE"
CHEBI:4388,DELTAMETHRIN,9,NZ,10,91,0,0,2,,,Ectoparasiticide | Insecticide
CHEBI:81760,DIFENOCONAZOLE,9,TW,103,5624,24,2,4,Allium sativum | Allium tuberosum | Brassica rapa | Chrysanthemum coronarium | Chrysanthemum morifolium | Helianthus annuus | Lycium chinense | Moringa oleifera | bananas | chillies | common beans | cowpeas | eggplants | kaki | peaches | pears | pepino | rice | spinach | strawberries | sweet peppers | tea | tomatoes | watermelons,anthracnosis | powdery mildews,EC 乳劑 | SC 水懸劑 | WG 水分散性粒劑 | WP 可溼性粉劑
CHEBI:81760,DIFENOCONAZOLE,9,NZ,12,108,0,0,1,,,Fungicide
CHEBI:81760,DIFENOCONAZOLE,9,AU,34,34,30,60,6,APPLE | BANANA | BANANA - INTERPLANTED WITH AVOCADOS | BANANA - SEE LABEL | BARLEY | BEETROOT | CARROT | CELERIAC | CELERY | CUCURBIT | FRUITING VEGETABLES EXCLUDING CUCURBITS | GRAPE - TABLE | GRAPE - WINE | MACADAMIA | MACADAMIA NUT | OATS | ORNAMENTAL - FLOWER OR SHRUB | ORNAMENTAL CITRUS | ORNAMENTAL PLANT - POTTED | ORNAMENTAL TREE | PEANUT | PEAR | POTATO | ROOT VEGETABLE | ROSE,ALTERNARIA LEAF SPOT - ALTERNARIA SPP. | APHID | BLACK SIGATOKA | BLACK SPOT ON ROSE | BLACK SPOT/SCAB IN APPLE/PEAR | CERCOSPORA LEAF SPOT | COVERED SMUT (BUNT) - TILLETIA SPP. | COVERED SMUT - U. SEGETUM VAR. SEGETUM | CROWN ROT - SUPRESSION OF | EARLY BLIGHT | EARLY BLIGHT (TARGET SPOT) | EARLY BLIGHT ON CELERY | EARLY BLIGHT OR TARGET BLACKSPOT | EARLY LEAF SPOT ON PEANUT | FLAG SMUT ON CEREAL | FLAT GRAIN BEETLE | FUSARIUM HEAD BLIGHT - SUPPRESSION | GUMMY STEM BLIGHT - DIDYMELLA BRYONIAE | HUSK SPOT - PSEUDOCERCOSPORA MACADAMIAE | LATE BLIGHT OR IRISH BLIGHT | LATE LEAF SPOT ON PEANUT | LEAF BLIGHT | LEAF BLIGHT - A. DAUCI & C. CAROTAE | LEAF SPOT | LEAF SPOT - ALTERNARIA CERCOSPORA,EMULSIFIABLE CONCENTRATE | EMULSION - OIL IN WATER | OTHER LIQUIDS TO BE APPLIED UNDILUTED | SUSPENSION CONCENTRATE | Suspension concentrates for seed treatment (FS) | WATER DISPERSIBLE GRANULE
CHEBI:81842,DITHIANON,9,TW,41,741,6,1,3,grapes | guavas | litchis | peaches | sweet peppers | tea,anthracnosis,SC 水懸劑 | WG 水分散性粒劑 | WP 可溼性粉劑
CHEBI:81842,DITHIANON,9,NZ,5,45,0,0,1,,,Fungicide
CHEBI:81842,DITHIANON,9,AU,19,19,14,33,1,APPLE | APRICOT | CANNING VARIETY OF PEACH | CHERRIES - (DIP) | CHERRY | GRAPE | GRAPEVINE | NECTARINE | PEACH | PEAR | PLUM | PRUNE | STONE FRUIT | STONE FRUIT - ALL,ALTERNARIA FRUIT SPOT - APPLE | ALTERNARIA FRUIT SPOT ? APPLE? | ALTERNARIA LEAF BLOTCH - APPLE | APPLE SCAB | BITTER ROT | BLACK SPOT | BLACK SPOT - COLLETOTRICHUM ACUTATUM | BLACK SPOT ON APPLES | BLACK SPOT ON GRAPES - ELSINOE AMPELINA | BLACK SPOT ON PEARS | BLACK SPOT/SCAB IN APPLE/PEAR | BROWN ROT | BROWN ROT (FRUIT PHASE) - M. FRUCTICOLA | DOWNY MILDEW | DOWNY MILDEW ON GRAPE | FRECKLE | FRECKLE OR SCAB ON STONE FRUIT | LEAF BLIGHT - PHOMOPSIS VITICOLA | LEAF CURL | LEAF SPOT | LEAF SPOT - ALTERNARIA CERCOSPORA | PEACH BLIGHT | PEAR SCAB | PEAR SPOT | PHOMOPSIS CANE,WATER DISPERSIBLE GRANULE
CHEBI:4388,Deltamethrin,9,KR,26,3719,55,8,3,Allium tuberosum | Brassica napus | Brussels sprouts | Capsicum annuum | Chrysanthemum coronarium | Daucus carota | Diospyros kaki | Job's tears | Lycium chinense | Malva verticillata | Panicum miliaceum | Perilla frutescens | Platycodon grandiflorum | Prunus armeniaca | Setaria italica | Vigna angularis | barley | basil | blueberries | branches | cabbages | cauliflowers | common beans | cowpeas | cucumbers,Adoxophyes orana | Agrotis segetum | Delia antiqua | Hyphantria cunea | Myzus persicae | Pieris rapae | Spodoptera litura | Trialeurodes vaporariorum,수화제 | 유제 | 유탁제
CHEBI:4388,Deltamethrin,9,NL,30,384,0,0,0,,,
